VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,04:37.0,42:51.0,N,1,21,97,1,13.85,42.5,0,0.5,0,0,0.3,43.3,2,1,0
2,27:53.0,54:20.0,N,1,14,39,1,14.94,40,0,0.5,0,0,0.3,40.8,2,1,0
2,14:12.0,36:56.0,N,1,10,149,1,14.46,40,0,0.5,0,0,0.3,40.8,2,1,0
2,05:46.0,33:30.0,N,1,34,21,1,14.9,41.5,0,0.5,0,0,0.3,42.3,2,1,0
2,40:43.0,15:12.0,N,1,134,71,1,11.24,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,33:09.0,46:16.0,N,1,208,60,1,4.51,15.5,0,0.5,0,0,0.3,20.2,2,1,0
2,33:09.0,57:34.0,N,1,66,154,1,17.03,45.5,0,0.5,0,0,0.3,46.3,2,1,0
2,05:24.0,36:46.0,N,1,21,97,1,13.74,40.5,0,0.5,0,0,0.3,41.3,2,1,0
2,59:19.0,33:53.0,N,1,145,130,1,13.46,42,0,0.5,0,0,0.3,42.8,2,1,0
2,32:34.0,09:52.0,N,1,92,195,1,16.01,46,0,0.5,0,0,0.3,46.8,2,1,0
2,31:50.0,05:48.0,N,1,34,76,1,23.35,62,0,0.5,0,0,0.3,62.8,2,1,0
2,01:05.0,27:32.0,N,1,76,21,1,10.95,34,0,0.5,0,0,0.3,34.8,2,1,0
2,58:10.0,51:56.0,N,1,145,93,1,12.73,46,0,0.5,0,0,0.3,46.8,2,1,0
2,51:28.0,41:25.0,N,1,191,191,1,24.03,68.5,0,0.5,0,0,0.3,69.3,2,1,0
2,26:27.0,38:28.0,N,1,106,97,1,1.31,9,0,0.5,0,0,0.3,13.7,2,1,0
2,41:07.0,33:10.0,N,1,25,102,1,11.8,42,0,0.5,0,0,0.3,42.8,2,1,0
2,07:25.0,38:46.0,N,1,21,97,1,13.75,41,0,0.5,0,0,0.3,41.8,2,1,0
2,31:35.0,59:15.0,N,1,34,21,1,14.98,42,0,0.5,0,0,0.3,42.8,2,1,0
2,26:26.0,02:04.0,N,1,131,193,1,13.34,40.5,0,0.5,0,0,0.3,41.3,2,1,0
2,04:26.0,26:53.0,N,1,260,219,1,13.65,38.5,0,0.5,0,0,0.3,39.3,2,1,0
2,26:12.0,56:18.0,N,1,92,91,1,17.13,48.5,0,0.5,0,0,0.3,49.3,2,1,0
2,09:44.0,35:51.0,N,1,21,76,1,11.51,35,0,0.5,0,0,0.3,35.8,2,1,0
2,01:40.0,26:43.0,N,1,76,21,1,11.37,34,0,0.5,0,0,0.3,34.8,2,1,0
2,19:34.0,41:27.0,N,1,65,29,1,12.51,35.5,0,0.5,0,0,0.3,36.3,2,1,0
2,03:54.0,34:22.0,N,1,21,34,1,13.84,41,0,0.5,0,0,0.3,41.8,2,1,0
2,01:15.0,37:42.0,N,1,34,21,1,14.89,44,0,0.5,0,0,0.3,44.8,2,1,0
2,15:46.0,40:20.0,N,1,21,76,1,11.47,34,0,0.5,0,0,0.3,34.8,2,1,0
2,14:46.0,41:07.0,N,1,131,193,1,14.07,39,0,0.5,0,0,0.3,39.8,2,1,0
2,11:58.0,20:10.0,N,1,60,47,1,1.43,7.5,0,0.5,0,0,0.3,12.2,2,1,0
2,32:50.0,55:36.0,N,1,181,82,1,23,73.5,0,0.5,0,0,0.3,74.3,2,1,0
2,22:21.0,02:59.0,N,1,49,146,1,9.72,34,0,0.5,0,0,0.3,34.8,2,1,0
2,29:48.0,21:55.0,N,1,260,260,1,10.46,40.5,0,0.5,0,0,0.3,41.3,2,1,0
2,01:05.0,45:05.0,N,1,21,97,1,13.75,44,0,0.5,0,0,0.3,44.8,2,1,0
2,31:56.0,56:24.0,N,1,34,21,1,13.84,38.5,0,0.5,0,0,0.3,39.3,2,1,0
2,02:23.0,32:43.0,N,1,21,97,1,13.83,40.5,0,0.5,0,0,0.3,41.3,2,1,0
2,31:33.0,16:45.0,N,1,97,21,1,11.47,41,0,0.5,0,0,0.3,41.8,2,1,0
2,08:29.0,00:53.0,N,1,181,37,1,9.28,42,0,0.5,0,0,0.3,42.8,2,1,0
2,34:46.0,58:05.0,N,1,260,19,1,13.74,38.5,0,0.5,0,0,0.3,39.3,2,1,0
2,44:33.0,53:58.0,N,1,191,191,1,29.84,111.5,0,0.5,0,0,0.3,112.3,2,1,0
2,06:06.0,13:57.0,N,1,145,145,1,3.79,38.5,0,0.5,0,0,0.3,39.3,2,1,0
2,07:06.0,34:51.0,N,1,21,97,1,13.75,40,0,0.5,0,0,0.3,40.8,2,1,0
2,32:05.0,00:01.0,N,1,34,21,1,15.16,42,0,0.5,0,0,0.3,42.8,2,1,0
2,06:49.0,39:35.0,N,1,134,97,1,11.69,36,0,0.5,0,0,0.3,36.8,2,1,0
2,23:17.0,26:50.0,N,1,129,129,1,2.61,96,0,0.5,0,0,0.3,96.8,2,1,0
2,13:37.0,35:13.0,N,1,116,81,1,11.86,33.5,0,0.5,0,0,0.3,34.3,2,1,0
2,41:38.0,07:33.0,N,1,223,180,1,12.06,35.5,0,0.5,0,0,0.3,36.3,2,1,0
2,05:51.0,37:42.0,N,1,21,97,1,13.82,41.5,0,0.5,0,0,0.3,42.3,2,1,0
2,35:01.0,18:30.0,N,1,216,265,1,26.78,73.5,0,0.5,0,0,0.3,74.3,2,1,0
2,29:22.0,57:43.0,N,1,97,70,1,13.62,39,0,0.5,0,0,0.3,39.8,2,1,0
2,31:25.0,57:37.0,N,1,34,21,1,14.79,41.5,0,0.5,0,0,0.3,42.3,2,1,0
2,03:18.0,36:42.0,N,1,65,86,1,18.29,73.5,0,0.5,0,0,0.3,74.3,2,1,0
2,02:04.0,28:41.0,N,1,21,76,1,12.19,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,02:47.0,30:48.0,N,1,21,97,1,13.76,39.5,0,0.5,0,0,0.3,40.3,2,1,0
2,36:35.0,03:22.0,N,1,260,150,1,21.06,56,0,0.5,0,0,0.3,56.8,2,1,0
2,28:55.0,18:16.0,N,1,77,127,1,36.33,96.5,0,0.5,0,0,0.3,97.3,2,1,0
2,19:48.0,41:57.0,N,1,244,265,1,15.89,43.5,0,0.5,0,0,0.3,44.3,2,1,0
2,43:40.0,03:53.0,N,1,92,83,1,12.16,34.5,0,0.5,0,0,0.3,35.3,2,1,0
2,02:13.0,32:02.0,N,1,21,97,1,13.73,40.5,0,0.5,0,0,0.3,41.3,2,1,0
2,06:06.0,32:18.0,N,1,193,35,1,15.15,43,0,0.5,0,0,0.3,43.8,2,1,0
2,05:06.0,36:29.0,N,1,21,97,1,14.72,43,0,0.5,0,0,0.3,43.8,2,1,0
2,01:05.0,25:25.0,N,1,21,76,1,12.31,35.5,0,0.5,0,0,0.3,36.3,2,1,0
2,05:06.0,36:09.0,N,1,21,97,1,13.81,41,0,0.5,0,0,0.3,41.8,2,1,0
2,27:57.0,45:51.0,N,1,145,145,1,4,45,0,0.5,0,0,0.3,45.8,2,1,0
2,54:58.0,55:38.0,N,1,221,251,1,29.69,85.5,0,0.5,0,0,0.3,86.3,2,1,0
2,51:36.0,18:00.0,N,1,258,130,1,18.57,69.5,0,0.5,0,0,0.3,70.3,2,1,0
2,38:50.0,10:03.0,N,1,53,17,1,12.88,40,0,0.5,0,0,0.3,40.8,2,1,0
2,36:53.0,10:16.0,N,1,21,228,1,11.16,36,0,0.5,0,0,0.3,36.8,2,1,0
2,05:22.0,44:46.0,N,1,216,265,1,25.6,69,0,0.5,0,0,0.3,69.8,2,1,0
2,07:27.0,36:45.0,N,1,21,228,1,13.81,40,0,0.5,0,0,0.3,40.8,2,1,0
2,29:54.0,57:25.0,N,1,97,21,1,14.81,42,0,0.5,0,0,0.3,42.8,2,1,0
2,12:39.0,41:10.0,N,1,131,265,1,22.25,58.5,0,0.5,0,0,0.3,59.3,2,1,0
2,39:25.0,16:43.0,N,1,228,83,1,20.03,55,0,0.5,0,0,0.3,55.8,2,1,0
2,43:23.0,21:25.0,N,1,189,215,1,10.94,35,0,0.5,0,0,0.3,35.8,2,1,0
2,04:00.0,53:13.0,N,1,29,55,1,12.84,44.5,0,0.5,0,0,0.3,45.3,2,1,0
2,05:09.0,05:25.0,N,1,191,191,1,36.28,142.5,0,0.5,0,0,0.3,143.3,2,1,0
2,12:06.0,49:23.0,N,1,216,265,1,26.4,69.5,0,0.5,0,0,0.3,70.3,2,1,0
2,01:20.0,31:15.0,N,1,21,97,1,13.81,40.5,0,0.5,0,0,0.3,41.3,2,1,0
2,00:11.0,03:23.0,N,1,225,61,1,9.86,43.5,0,0.5,0,0,0.3,44.3,2,1,0
2,45:38.0,12:48.0,N,1,244,265,1,18.35,49.5,0,0.5,0,0,0.3,50.3,2,1,0
2,40:09.0,13:36.0,N,1,135,177,1,10.51,34,0,0.5,0,0,0.3,34.8,2,1,0
2,02:39.0,37:49.0,N,1,21,97,1,14.93,44,0,0.5,0,0,0.3,44.8,2,1,0
2,10:42.0,02:38.0,N,1,216,265,1,26.89,72,0,0.5,0,0,0.3,72.8,2,1,0
2,41:15.0,12:34.0,N,1,97,215,1,14.59,42,0,0.5,0,0,0.3,42.8,2,1,0
2,25:19.0,31:44.0,N,1,197,86,1,11.37,46.5,0,0.5,0,0,0.3,47.3,2,1,0
2,11:07.0,54:48.0,N,1,174,119,1,13.76,43,0,0.5,0,0,0.3,43.8,2,1,0
2,04:54.0,30:21.0,N,1,21,76,1,12.3,36,0,0.5,0,0,0.3,36.8,2,1,0
2,24:06.0,00:15.0,N,1,193,55,1,19.07,52.5,0,0.5,0,0,0.3,53.3,2,1,0
2,51:32.0,42:39.0,N,1,17,37,1,7.51,33.5,0,0.5,0,0,0.3,34.3,2,1,0
2,00:36.0,25:56.0,N,1,193,258,1,12.85,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,53:09.0,19:23.0,N,1,97,55,1,11.55,35,0,0.5,0,0,0.3,35.8,2,1,0
2,13:25.0,43:05.0,N,1,131,265,1,21.78,57.5,0,0.5,0,0,0.3,58.3,2,1,0
2,22:07.0,48:51.0,N,1,82,56,1,10.17,59.5,0,0.5,0,0,0.3,60.3,2,1,0
2,33:43.0,34:09.0,N,1,196,95,1,13.57,53.5,0,0.5,0,0,0.3,54.3,2,1,0
2,02:16.0,36:43.0,N,1,21,97,1,14.88,44,0,0.5,0,0,0.3,44.8,2,1,0
2,54:30.0,18:08.0,N,1,65,21,1,12.06,34.5,0,0.5,0,0,0.3,35.3,2,1,0
2,10:40.0,34:42.0,N,1,33,196,1,11.67,34.5,0,0.5,0,0,0.3,35.3,2,1,0
2,04:43.0,48:54.0,N,1,216,265,1,26.76,71,0,0.5,0,0,0.3,71.8,2,1,0
2,59:24.0,42:42.0,N,1,71,138,1,15.35,47.5,0,0.5,0,0,0.3,48.3,2,1,0
2,48:52.0,20:29.0,N,1,181,21,1,11.99,35.5,0,0.5,0,0,0.3,36.3,2,1,0
2,07:10.0,31:27.0,N,1,252,37,1,12.67,36,0,0.5,0,0,0.3,36.8,2,1,0
2,05:34.0,31:44.0,N,1,97,55,1,14.25,40.5,0,0.5,0,0,0.3,41.3,2,1,0
2,10:03.0,28:53.0,N,1,177,76,1,8.39,48.5,0,0.5,0,0,0.3,49.3,2,1,0
2,16:16.0,43:29.0,N,1,19,265,1,19.6,52,0,0.5,0,0,0.3,52.8,2,1,0
2,46:58.0,24:24.0,N,1,265,216,1,26.42,70,0,0.5,0,0,0.3,70.8,2,1,0
2,52:10.0,25:06.0,N,1,65,216,1,11.51,35,0,0.5,0,0,0.3,35.8,2,1,0
2,05:37.0,39:21.0,N,1,21,97,1,13.82,40.5,0,0.5,0,0,0.3,41.3,2,1,0
2,17:05.0,51:25.0,N,1,216,265,1,25.57,67,0,0.5,0,0,0.3,67.8,2,1,0
2,48:30.0,13:19.0,N,1,49,29,1,14.13,40.5,0,0.5,0,0,0.3,41.3,2,1,0
2,21:01.0,51:59.0,N,1,97,55,1,12.71,38,0,0.5,0,0,0.3,38.8,2,1,0
2,45:35.0,50:39.0,N,1,241,136,1,19.46,141,0,0.5,0,0,0.3,141.8,2,1,0
2,08:20.0,36:40.0,N,1,21,76,1,12.33,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,28:46.0,56:04.0,N,1,265,191,1,14.08,41,0,0.5,0,0,0.3,41.8,2,1,0
2,01:52.0,14:57.0,N,1,265,216,1,31.6,94.5,0,0.5,0,0,0.3,95.3,2,1,0
2,07:38.0,26:39.0,N,1,116,81,1,11.96,33.5,0,0.5,0,0,0.3,34.3,2,1,0
2,10:21.0,10:05.0,N,1,89,61,1,6.25,37,0,0.5,0,0,0.3,37.8,2,1,0
2,12:52.0,44:14.0,N,1,116,51,1,11.61,35.5,0,0.5,0,0,0.3,36.3,2,1,0
2,07:31.0,36:04.0,N,1,97,55,1,12.7,38,0,0.5,0,0,0.3,38.8,2,1,0
2,59:13.0,27:04.0,N,1,244,261,1,10.86,33.5,0,0.5,0,0,0.3,34.3,2,1,0
2,14:52.0,16:47.0,N,1,25,21,1,11.86,51.5,0,0.5,0,0,0.3,52.3,2,1,0
2,02:32.0,40:42.0,N,1,21,97,1,14.87,45,0,0.5,0,0,0.3,45.8,2,1,0
2,27:01.0,03:16.0,N,1,216,265,1,25.99,69,0,0.5,0,0,0.3,69.8,2,1,0
2,00:10.0,29:13.0,N,1,21,76,1,12.28,37.5,0,0.5,0,0,0.3,38.3,2,1,0
2,16:27.0,42:30.0,N,1,76,21,1,12.47,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,48:45.0,12:34.0,N,1,179,9,1,11.96,34,0,0.5,0,0,0.3,34.8,2,1,0
2,24:50.0,29:27.0,N,1,208,185,1,2.94,9.5,0,0.5,0,0,0.3,14.2,2,1,0
2,04:55.0,00:00.0,N,1,126,46,1,12.24,65.5,0,0.5,0,0,0.3,66.3,2,1,0
2,02:09.0,53:47.0,N,1,21,97,1,14.59,49,0,0.5,0,0,0.3,49.8,2,1,0
2,22:44.0,00:32.0,N,1,33,49,1,10.22,35,0,0.5,0,0,0.3,35.8,2,1,0
2,11:42.0,00:00.0,N,1,216,265,1,25.21,68.5,0,0.5,0,0,0.3,69.3,2,1,0
2,20:24.0,01:58.0,N,1,191,112,1,14.98,44.5,0,0.5,0,0,0.3,45.3,2,1,0
2,12:44.0,43:39.0,N,1,97,55,1,11.95,35.5,0,0.5,0,0,0.3,36.3,2,1,0
2,34:14.0,03:14.0,N,1,193,35,1,15.72,44.5,0,0.5,0,0,0.3,45.3,2,1,0
2,19:08.0,00:00.0,N,1,205,191,1,36.15,116.5,0,0.5,0,0,0.3,117.3,2,1,0
2,02:08.0,30:16.0,N,1,21,76,1,12.32,37,0,0.5,0,0,0.3,37.8,2,1,0
2,15:52.0,43:51.0,N,1,76,21,1,12.49,37,0,0.5,0,0,0.3,37.8,2,1,0
2,00:27.0,38:00.0,N,1,21,97,1,14.79,45,0,0.5,0,0,0.3,45.8,2,1,0
2,31:37.0,12:43.0,N,1,95,188,1,9.43,35.5,0,0.5,0,0,0.3,36.3,2,1,0
2,43:49.0,36:02.0,N,1,129,70,1,8.38,37.5,0,0.5,0,0,0.3,38.3,2,1,0
2,46:35.0,38:58.0,N,1,177,177,1,8.84,37,0,0.5,0,0,0.3,37.8,2,1,0
2,43:47.0,47:00.0,N,1,191,37,1,14.19,54,0,0.5,0,0,0.3,54.8,2,1,0
2,21:37.0,38:11.0,N,1,116,116,1,29.14,106,0,0.5,0,0,0.3,106.8,2,1,0
2,02:25.0,33:19.0,N,1,21,76,1,12.39,38,0,0.5,0,0,0.3,38.8,2,1,0
2,53:29.0,19:52.0,N,1,65,19,1,17.16,46,0,0.5,0,0,0.3,46.8,2,1,0
2,09:14.0,47:57.0,N,1,73,260,1,12.38,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,05:21.0,43:53.0,N,1,265,191,1,15.28,48.5,0,0.5,0,0,0.3,49.3,2,1,0
2,19:33.0,39:46.0,N,1,216,108,1,13.45,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,47:27.0,16:12.0,N,1,129,255,1,11.26,34,0,0.5,0,0,0.3,34.8,2,1,0
2,22:54.0,15:35.0,N,1,228,37,1,9.22,35,0,0.5,0,0,0.3,35.8,2,1,0
2,01:52.0,49:15.0,N,1,21,97,1,14.9,46.5,0,0.5,0,0,0.3,47.3,2,1,0
2,11:42.0,43:29.0,N,1,95,210,1,16.34,45.5,0,0.5,0,0,0.3,46.3,2,1,0
2,09:28.0,02:58.0,N,1,265,28,1,36.66,97.5,0,0.5,0,0,0.3,98.3,2,1,0
2,25:21.0,33:06.0,N,1,82,226,1,18.02,60.5,0,0.5,0,0,0.3,61.3,2,1,0
2,45:54.0,12:23.0,N,1,129,205,1,13.07,38,0,0.5,0,0,0.3,38.8,2,1,0
2,04:07.0,56:12.0,N,1,95,92,1,7.42,36,0,0.5,0,0,0.3,36.8,2,1,0
2,28:08.0,10:49.0,N,1,119,58,1,27.42,72,0,0.5,0,0,0.3,72.8,2,1,0
2,02:43.0,31:46.0,N,1,21,76,1,12.33,37,0,0.5,0,0,0.3,37.8,2,1,0
2,16:22.0,44:08.0,N,1,76,21,1,12.52,37,0,0.5,0,0,0.3,37.8,2,1,0
2,36:27.0,08:36.0,N,1,7,61,1,13.61,41,0,0.5,0,0,0.3,41.8,2,1,0
2,00:52.0,52:09.0,N,1,21,97,1,14.79,46,0,0.5,0,0,0.3,46.8,2,1,0
2,13:55.0,53:55.0,N,1,129,54,1,10.6,35,0,0.5,0,0,0.3,35.8,2,1,0
2,45:34.0,29:50.0,N,1,205,61,1,10.26,37,0,0.5,0,0,0.3,37.8,2,1,0
2,25:58.0,56:52.0,N,1,95,22,1,18.98,52.5,0,0.5,0,0,0.3,53.3,2,1,0
2,29:30.0,10:57.0,N,1,65,55,1,9.1,33.5,0,0.5,0,0,0.3,34.3,2,1,0
2,57:11.0,52:00.0,N,1,7,155,1,23.81,67,0,0.5,0,0,0.3,67.8,2,1,0
2,03:15.0,35:09.0,N,1,21,76,1,12.25,37.5,0,0.5,0,0,0.3,38.3,2,1,0
2,13:55.0,41:57.0,N,1,76,21,1,12.48,37,0,0.5,0,0,0.3,37.8,2,1,0
2,20:44.0,57:14.0,N,1,49,197,1,12.9,42,0,0.5,0,0,0.3,42.8,2,1,0
2,06:28.0,47:30.0,N,1,22,197,1,20.62,58.5,0,0.5,0,0,0.3,59.3,2,1,0
2,21:21.0,58:33.0,N,1,28,28,1,12.68,43.5,0,0.5,0,0,0.3,44.3,2,1,0
2,38:38.0,08:13.0,N,1,25,22,1,12.66,36,0,0.5,0,0,0.3,36.8,2,1,0
2,01:45.0,03:17.0,N,1,244,244,1,15.16,53.5,0,0.5,0,0,0.3,54.3,2,1,0
2,49:21.0,31:32.0,N,1,11,95,1,17.17,52,0,0.5,0,0,0.3,52.8,2,1,0
2,58:13.0,52:04.0,N,1,208,159,1,9.01,67,0,0.5,0,0,0.3,67.8,2,1,0
2,19:12.0,48:56.0,N,1,82,228,1,12.53,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,11:52.0,55:18.0,N,1,116,265,1,10.44,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,04:03.0,21:16.0,N,1,216,265,1,13.94,37.5,0,0.5,0,0,0.3,38.3,2,1,0
2,06:21.0,43:19.0,N,1,25,196,1,11.91,38.5,0,0.5,0,0,0.3,39.3,2,1,0
2,23:31.0,12:47.0,N,1,191,265,1,8.27,36,0,0.5,0,0,0.3,36.8,2,1,0
2,50:12.0,36:19.0,N,1,21,97,1,14.81,46,0,0.5,0,0,0.3,46.8,2,1,0
2,22:10.0,10:24.0,N,1,34,21,1,15.01,46.5,0,0.5,0,0,0.3,47.3,2,1,0
2,41:44.0,00:30.0,N,1,122,223,1,11.99,33.5,0,0.5,0,0,0.3,34.3,2,1,0
2,29:07.0,00:00.0,N,1,7,70,1,12.85,89.5,0,0.5,0,0,0.3,90.3,2,1,0
2,54:08.0,25:59.0,N,1,97,179,1,10.62,34.5,0,0.5,0,0,0.3,35.3,2,1,0
2,53:24.0,52:58.0,N,1,33,76,1,7.81,37.5,0,0.5,0,0,0.3,38.3,2,1,0
2,04:24.0,15:16.0,N,1,22,197,1,20.71,69.5,0,0.5,0,0,0.3,70.3,2,1,0
2,11:47.0,28:48.0,N,1,191,191,1,13.03,53,0,0.5,0,0,0.3,53.8,2,1,0
2,10:08.0,51:07.0,N,1,132,129,1,13.79,44.5,0,0.5,0,0,0.3,45.3,2,1,0
2,26:52.0,56:23.0,N,1,159,265,1,19.17,51,0,0.5,0,0,0.3,51.8,2,1,0
2,12:31.0,45:50.0,N,1,25,7,1,12.3,37.5,0,0.5,0,0,0.3,38.3,2,1,0
2,24:16.0,58:58.0,N,1,173,77,1,10.55,35,0,0.5,0,0,0.3,35.8,2,1,0
2,33:27.0,49:52.0,N,1,244,120,1,15.24,48,0,0.5,0,0,0.3,48.8,2,1,0
2,53:28.0,50:48.0,N,1,244,166,1,9.26,39,0,0.5,0,0,0.3,39.8,2,1,0
2,51:56.0,28:00.0,N,1,193,108,1,19.12,53,0,0.5,0,0,0.3,53.8,2,1,0
2,19:57.0,16:24.0,N,1,92,76,1,20.36,62.5,0,0.5,0,0,0.3,63.3,2,1,0
2,01:53.0,25:43.0,N,1,196,196,1,6.63,50,0,0.5,0,0,0.3,50.8,2,1,0
2,10:25.0,40:26.0,N,1,25,98,1,13.53,39.5,0,0.5,0,0,0.3,40.3,2,1,0
2,11:25.0,38:50.0,N,1,166,208,1,11.59,34,0,0.5,0,0,0.3,34.8,2,1,0
2,22:23.0,55:54.0,N,1,95,22,1,18.5,52,0,0.5,0,0,0.3,52.8,2,1,0
2,10:36.0,42:16.0,N,1,97,55,1,11.67,37,0,0.5,0,0,0.3,37.8,2,1,0
2,12:20.0,00:35.0,N,1,7,91,1,16.76,50.5,0,0.5,0,0,0.3,51.3,2,1,0
2,45:32.0,09:31.0,N,1,95,185,1,13.41,37.5,0,0.5,0,0,0.3,38.3,2,1,0
2,45:05.0,17:27.0,N,1,97,150,1,13.27,39.5,0,0.5,0,0,0.3,40.3,2,1,0
2,50:04.0,59:53.0,N,1,243,264,1,18.6,803,0,0.5,0,0,0.3,803.8,2,1,0
2,43:39.0,27:34.0,N,1,247,265,1,43.46,124,0,0.5,0,0,0.3,124.8,2,1,0
2,15:34.0,04:11.0,N,1,61,29,1,9.9,38.5,0,0.5,0,0,0.3,39.3,2,1,0
2,36:06.0,21:42.0,N,1,65,155,1,8.49,33.5,0,0.5,0,0,0.3,34.3,2,1,0
2,25:42.0,46:03.0,N,1,215,145,1,11.74,33.5,0,0.5,0,0,0.3,34.3,2,1,0
2,35:01.0,18:57.0,N,1,181,11,1,8.61,36,0,0.5,0,0,0.3,36.8,2,1,0
2,11:49.0,44:44.0,N,1,260,93,1,11.51,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,17:51.0,05:36.0,N,1,33,149,1,10.27,39,0,0.5,0,0,0.3,39.8,2,1,0
2,50:47.0,42:54.0,N,1,181,130,1,9.97,39,0,0.5,0,0,0.3,39.8,2,1,0
2,05:26.0,11:06.0,N,1,115,265,1,36.61,98,0,0.5,0,0,0.3,98.8,2,1,0
2,59:45.0,04:56.0,N,1,129,226,1,4.9,39,0,0.5,0,0,0.3,39.8,2,1,0
2,02:56.0,04:29.0,N,1,177,14,1,19.71,62.5,0,0.5,0,0,0.3,63.3,2,1,0
2,44:19.0,24:47.0,N,1,61,70,1,10.44,36.5,0,0.5,0,0,0.3,37.3,2,1,0
2,51:03.0,18:06.0,N,1,168,51,1,12.57,36,0,0.5,0,0,0.3,36.8,2,1,0
2,30:38.0,03:09.0,N,1,25,39,1,7.8,50.5,0,0.5,0,0,0.3,51.3,2,1,0
2,39:52.0,13:25.0,N,1,129,14,1,14.68,42,0,0.5,0,0,0.3,42.8,2,1,0
2,30:44.0,56:59.0,N,1,129,197,1,11.88,35,0,0.5,0,0,0.3,35.8,2,1,0
2,10:19.0,45:00.0,N,1,33,155,1,19.02,53,0,0.5,0,0,0.3,53.8,2,1,0
2,50:06.0,19:01.0,N,1,95,86,1,11.92,35.5,0,0.5,0,0,0.3,36.3,2,1,0
2,33:36.0,16:13.0,N,1,7,122,1,14.51,46.5,0,0.5,0,0,0.3,47.3,2,1,0
2,17:50.0,26:18.0,N,1,83,55,1,18.92,61.5,0,0.5,0,0,0.3,62.3,2,1,0
2,55:38.0,00:45.0,N,1,188,228,1,8.7,43.5,0,0.5,0,0,0.3,44.3,2,1,0
2,54:55.0,52:20.0,N,1,179,86,1,19.81,62,0,0.5,0,0,0.3,62.8,2,1,0
2,03:22.0,04:17.0,N,1,196,21,1,14.19,50,0,0.5,0,0,0.3,50.8,2,1,0
2,24:49.0,15:38.0,N,1,7,223,1,7.86,35,0,0.5,0,0,0.3,35.8,2,1,0
2,32:27.0,17:30.0,N,1,195,197,1,14.31,44.5,0,0.5,0,0,0.3,45.3,2,1,0
2,59:31.0,26:04.0,N,1,33,33,1,13.59,58,0,0.5,0,0,0.3,58.8,2,1,0
2,48:41.0,36:00.0,N,1,25,39,1,8.01,34,0,0.5,0,0,0.3,34.8,2,1,0
2,34:57.0,33:59.0,N,1,82,83,1,10.02,41.5,0,0.5,0,0,0.3,42.3,2,1,0
2,26:43.0,01:24.0,N,1,260,93,1,10.89,34,0,0.5,0,0,0.3,34.8,2,1,0
2,58:30.0,39:02.0,N,1,191,14,1,24.55,67,0,0.5,0,0,0.3,67.8,2,1,0
2,31:23.0,05:33.0,N,1,29,138,1,23.75,62.5,0,0.5,0,0,0.3,63.3,2,1,0
2,29:33.0,30:39.0,N,1,95,226,1,6.33,39,0,0.5,0,0,0.3,39.8,2,1,0
2,04:56.0,12:16.0,N,1,243,74,1,5.92,40.5,0,0.5,0,0,0.3,41.3,2,1,0
2,43:44.0,10:26.0,N,1,226,175,1,11.31,34,0,0.5,0,0,0.3,34.8,2,1,0
2,37:00.0,13:36.0,N,1,181,55,1,11.85,38,0,0.5,0,0,0.3,38.8,2,1,0
2,57:50.0,29:51.0,N,1,244,265,1,13.7,40,0,0.5,0,0,0.3,40.8,2,1,0
2,49:27.0,27:24.0,N,1,7,130,1,10.82,37,0,0.5,0,0,0.3,37.8,2,1,0
2,54:52.0,57:10.0,N,1,260,16,1,22.86,67.5,0,0.5,0,0,0.3,68.3,2,1,0
2,08:32.0,37:44.0,N,1,260,260,1,15.35,43,0,0.5,0,0,0.3,43.8,2,1,0
2,18:44.0,13:18.0,N,1,260,83,1,6.8,36,0,0.5,0,0,0.3,36.8,2,1,0
2,45:46.0,14:07.0,N,1,260,70,1,14.65,42,0,0.5,0,0,0.3,42.8,2,1,0
2,27:35.0,11:59.0,N,1,65,139,1,21.44,60,0,0.5,0,0,0.3,60.8,2,1,0
2,06:37.0,42:10.0,N,1,33,258,1,12.4,38.5,0,0.5,0,0,0.3,39.3,2,1,0
2,42:12.0,18:47.0,N,1,134,7,1,9.31,36,0,0.5,0,0,0.3,36.8,2,1,0
2,02:56.0,16:21.0,N,1,33,91,1,8.41,45.5,0,0.5,0,0,0.3,46.3,2,1,0
2,35:29.0,47:22.0,N,1,62,91,1,9.68,46.5,0,0.5,0,0,0.3,47.3,2,1,0
2,33:33.0,20:49.0,N,1,83,82,1,8.4,37,0,0.5,0,0,0.3,37.8,2,1,0
2,38:30.0,18:29.0,N,1,95,181,1,10.16,35.5,0,0.5,0,0,0.3,36.3,2,1,0
2,41:06.0,18:16.0,N,1,191,61,1,12.59,39.5,0,0.5,0,0,0.3,40.3,2,1,0
